Date_Ticker,Close_GODREJIND.NS,High_GODREJIND.NS,Low_GODREJIND.NS,Open_GODREJIND.NS,Volume_GODREJIND.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-20,420.0,422.0,415.25,415.7000122070313,129365.0,422.8125,,-0.7158084750419202,0.0133912115562837,-0.0102380661737351,0.0047619047619047,-0.0113095238095237,Diversified,7.0
2020-02-24,419.8500061035156,423.2000122070313,415.7999877929688,415.7999877929688,120955.0,421.8150009155273,,-0.71651591238483,-0.0003571283249627,-0.0096463457226873,0.0079790545547584,-0.0096463457226873,Diversified,7.0
2020-02-25,417.75,419.9500122070313,413.2999877929688,413.2999877929688,123324.0,420.88500061035154,,-0.7264204669886243,-0.0050018008169276,-0.0106523332304757,0.00526633682114,-0.0106523332304757,Diversified,7.0
2020-02-26,410.6499938964844,417.0,400.3999938964844,417.0,174955.0,420.0625,,-0.7599072259184277,-0.0169958255021319,0.0154633049991383,0.0154633049991383,-0.0249604289598109,Diversified,7.0
2020-02-27,410.8500061035156,415.0,399.6499938964844,410.6499938964844,144008.0,419.09000091552736,,-0.7589638801716463,0.000487062486312,-0.000486825371936,0.0101009950951267,-0.0272605866877104,Diversified,7.0
2020-02-28,392.0499877929688,407.9500122070313,380.0,401.8500061035156,237346.0,417.4175003051758,,-0.8476330547980518,-0.0457588366344337,0.0249968591141036,0.0405561150596409,-0.0307358453466705,Diversified,7.0
2020-03-02,397.7999877929688,404.7999877929688,390.3500061035156,394.8999938964844,136761.0,416.5899993896484,,-0.8205135198231415,0.0146664970769911,-0.007290080405919,0.0175967828426457,-0.0187279585672848,Diversified,7.0
2020-03-03,414.9500122070313,428.0,390.1000061035156,403.0,231953.0,417.33000030517576,,-0.7396264438374484,0.04311217933719,-0.0287986790106877,0.0314495418943565,-0.0598867462886522,Diversified,7.0
2020-03-04,423.0,427.3999938964844,404.25,414.9500122070313,151371.0,418.2,,-0.7016591524463148,0.0193998977133476,-0.0190307040022902,0.01040187682384,-0.0443262411347518,Diversified,7.0
2020-03-05,425.4500122070313,430.6000061035156,411.0499877929688,424.9500122070313,145926.0,418.7175003051758,,-0.6901038147528293,0.0057919910331708,-0.0011752261973297,0.0121048154864744,-0.0338465718671908,Diversified,7.0
2020-03-06,411.8999938964844,421.7999877929688,402.1000061035156,402.1000061035156,89411.0,418.0399993896484,,-0.7540116748369254,-0.0318486729857072,-0.0237921532852258,0.0240349454799273,-0.0237921532852258,Diversified,7.0
2020-03-09,397.7999877929688,405.5,377.9500122070313,378.0,215719.0,416.3349990844727,,-0.8205135198231415,-0.0342316249391815,-0.0497737264971296,0.0193564918132642,-0.0498993871167945,Diversified,7.0
2020-03-11,378.2999877929688,397.75,377.0,397.0,213436.0,413.9574981689453,,-0.9124841166945769,-0.0490196093473703,0.049431701851561,0.0514142554444796,-0.0034363939596006,Diversified,7.0
2020-03-12,353.1000061035156,363.2000122070313,348.1000061035156,361.0,254320.0,409.5174987792969,,-1.0313383401370508,-0.0666137523198765,0.0223732476916707,0.0286038117500193,-0.0141602942893582,Diversified,7.0
2020-03-13,366.8999938964844,374.0,320.0,320.0,271367.0,406.3849990844727,,-0.9662515137710068,0.0390823776675979,-0.1278277314709265,0.0193513388433546,-0.1278277314709265,Diversified,7.0
2020-03-16,335.1000061035156,364.2000122070313,332.04998779296875,341.0,286324.0,401.3774993896485,,-1.1162342757106831,-0.086672085914345,0.017606666037069,0.0868397659608706,-0.0091018151447144,Diversified,7.0
2020-03-17,324.1499938964844,343.79998779296875,315.0,343.79998779296875,258182.0,397.0724990844727,,-1.1678793607583842,-0.0326768487245228,0.06062006560691,0.06062006560691,-0.0282276540761138,Diversified,7.0
2020-03-18,324.29998779296875,349.3999938964844,315.0,324.0,186240.0,392.7949981689453,,-1.1671719234154745,0.0004627299068599,-0.0009250317738533,0.0773974932109442,-0.0286771142245796,Diversified,7.0
2020-03-19,316.45001220703125,323.3500061035156,301.0,310.0,198394.0,387.73999938964846,,-1.204195869059827,-0.0242059077441251,-0.0203824046712675,0.0218043723505063,-0.048822915503392,Diversified,7.0
2020-03-20,315.29998779296875,325.79998779296875,309.0,311.0,131013.0,382.7824981689453,,-1.2096198912022909,-0.0036341424228169,-0.0136377670772134,0.0333016187964285,-0.0199809325622474,Diversified,7.0
2020-03-23,289.54998779296875,313.0,280.29998779296875,312.3999938964844,258914.0,376.25999755859374,407.5039984130859,-1.331068243481237,-0.0816682556198127,0.0789155830317409,0.0809877851688885,-0.0319461246415725,Diversified,7.0
2020-03-24,290.3999938964844,303.75,282.5,292.04998779296875,332764.0,369.78749694824216,404.3699981689453,-1.3270592399589454,0.002935610911244,0.0056817972836202,0.0459710963639838,-0.0272038363034552,Diversified,7.0
2020-03-25,289.45001220703125,303.0,276.1499938964844,290.0,319177.0,363.37249755859375,401.42799865722657,-1.3315397724202755,-0.0032712868781662,0.0019001132139369,0.046812876909734,-0.0459492753485667,Diversified,7.0
2020-03-26,294.6000061035156,298.95001220703125,289.45001220703125,289.45001220703125,329040.0,357.5699981689453,398.4569989013672,-1.3072501307513569,0.0177923429928923,-0.0174813095376338,0.0147658045261109,-0.0174813095376338,Diversified,7.0
2020-03-27,284.29998779296875,310.0,281.0,305.0,431254.0,351.242497253418,395.14799865722654,-1.3558295580235469,-0.0349627226651437,0.0728104576005304,0.0903975142825062,-0.0116074144729539,Diversified,7.0
2020-03-30,285.04998779296875,292.79998779296875,276.0,280.04998779296875,325964.0,345.892497253418,392.0139984130859,-1.3522922273746456,0.0026380585022963,-0.017540783070061,0.0271882137585945,-0.031748774532633,Diversified,7.0
2020-03-31,283.1499938964844,299.0,281.79998779296875,297.0,591133.0,340.1599975585938,388.9209985351562,-1.3612534362316584,-0.0066654761545344,0.0489140257886744,0.0559774199017293,-0.0047678125820803,Diversified,7.0
2020-04-01,278.25,283.75,276.0,283.1499938964844,214592.0,333.3249969482422,385.8199987792969,-1.3843639676842767,-0.0173052940212166,0.0176100409577155,0.0197663971248875,-0.0080862533692722,Diversified,7.0
2020-04-03,278.6499938964844,284.79998779296875,273.0,278.0,266307.0,326.1074966430664,382.6439984130859,-1.3824774201250667,0.0014375342191711,-0.0023326535464625,0.0220706765878093,-0.0202763108567778,Diversified,7.0
2020-04-07,281.3999938964844,300.0,279.20001220703125,300.0,355402.0,318.9049957275391,379.5519982910157,-1.3695072077457615,0.0098690115206734,0.0660981041469312,0.0660981041469312,-0.0078179876942797,Diversified,7.0
2020-04-08,278.3999938964844,285.0,275.29998779296875,283.54998779296875,497232.0,312.22999572753906,376.5019982910157,-1.383656530341367,-0.0106609810414693,0.0184985417003968,0.0237069189950114,-0.0111350796389323,Diversified,7.0
2020-04-09,279.1000061035156,283.8999938964844,277.0,281.0,334575.0,306.2949966430664,373.2879986572266,-1.3803549641619848,0.0025144117183117,0.0068075738263497,0.0171980927552846,-0.0075242065839896,Diversified,7.0
2020-04-13,275.8999938964844,285.0,273.04998779296875,285.0,292508.0,301.1749969482422,370.0789984130859,-1.3954476325043716,-0.0114654680653944,0.0329829876941929,0.0329829876941929,-0.0103298519991447,Diversified,7.0
2020-04-15,273.1000061035156,279.95001220703125,272.0,277.95001220703125,401072.0,297.1749969482422,366.9989984130859,-1.4086536093531956,-0.0101485605469758,0.0177590845665425,0.0250824091923278,-0.004027850893195,Diversified,7.0
2020-04-16,274.3999938964844,278.0,269.45001220703125,273.25,414285.0,292.5499969482422,363.88099853515627,-1.4025222938021742,0.0047601163087341,-0.0041909399492122,0.0131195560626495,-0.0180392922724352,Diversified,7.0
2020-04-17,278.45001220703125,281.0,276.5,280.5,297026.0,289.71749725341795,360.9399987792969,-1.3834206219374954,0.0147595422763555,0.0073621393539196,0.0091577937912705,-0.0070030961448885,Diversified,7.0
2020-04-20,277.8999938964844,283.5,276.0,281.0,339555.0,287.40499725341795,358.21099853515625,-1.386014750773968,-0.0019752856399156,0.011155113967618,0.0201511559068316,-0.0068369699108093,Diversified,7.0
2020-04-21,271.04998779296875,277.0,270.0,276.0,204184.0,284.742497253418,355.6289984130859,-1.418322399487471,-0.0246491768764385,0.0182623590848935,0.0219517154583896,-0.0038737791560822,Diversified,7.0
2020-04-22,265.0,280.25,260.1000061035156,272.04998779296875,711748.0,282.1699966430664,352.81699829101564,-1.4468568091482008,-0.0223205610235622,0.0266037275206367,0.0575471698113208,-0.0184905430056013,Diversified,7.0
2020-04-23,266.29998779296875,269.8999938964844,262.04998779296875,267.95001220703125,213196.0,279.7199966430664,349.8409979248047,-1.4407254935971794,0.0049056143130896,0.006196111489668,0.0135186115979637,-0.0159594449673955,Diversified,7.0
2020-04-24,263.5,272.45001220703125,262.0,269.8999938964844,294540.0,278.417497253418,346.60199768066406,-1.4539314704460036,-0.0105144120214739,0.0242884018841911,0.0339658907287714,-0.0056925996204933,Diversified,7.0
2020-04-27,258.79998779296875,268.5,257.1000061035156,264.5,577519.0,276.8374969482422,343.13999755859373,-1.476098800086193,-0.0178368584707068,0.0220247777275439,0.0374807289975258,-0.0065687085380121,Diversified,7.0
2020-04-28,259.75,264.0,257.3500061035156,260.04998779296875,368956.0,275.3524963378906,339.81799743652346,-1.4716181236905104,0.0036708355944407,0.0011549096938161,0.0163618864292589,-0.0092396300153392,Diversified,7.0
2020-04-29,261.6499938964844,262.8999938964844,257.0,259.5,474864.0,273.7049957275391,336.21299743652344,-1.4626569148334974,0.0073147022001323,-0.00821706075535,0.0047773744664962,-0.0177718096883428,Diversified,7.0
2020-04-30,264.54998779296875,270.0,262.54998779296875,264.79998779296875,620559.0,272.7174957275391,332.9129974365234,-1.4489792651112827,0.0110834854352478,0.0009450009886058,0.020601067694232,-0.0075600079088461,Diversified,7.0
2020-05-04,252.1499938964844,264.0,251.0500030517578,263.0,515190.0,271.07249603271487,329.2509973144531,-1.5074631030529146,-0.046872025963533,0.0430299677420173,0.0469958611554852,-0.0043624464459759,Diversified,7.0
2020-05-05,242.25,257.1499938964844,239.1000061035156,257.0,539205.0,269.0274963378906,325.8909973144531,-1.554155838831542,-0.0392623205874382,0.0608875128998969,0.0615066827512253,-0.0130030707801213,Diversified,7.0
2020-05-06,235.4499969482422,241.6499938964844,235.0,239.3500061035156,432365.0,266.8874961853027,322.40299713134766,-1.5862276511083495,-0.0280701880361519,0.0165640654313992,0.0263325420624451,-0.0019112208709907,Diversified,7.0
2020-05-07,242.3000030517578,245.0,233.3999938964844,233.3999938964844,587440.0,265.0699966430664,318.89799743652344,-1.5539200023948467,0.0290932520378049,-0.0367313621261998,0.01114319816028,-0.0367313621261998,Diversified,7.0
2020-05-08,248.75,250.0,242.3000030517578,248.8999938964844,294105.0,263.4374969482422,315.5839971923828,-1.5234989732077302,0.026619879764774,0.0006029905386306,0.0050251256281406,-0.0259296359728329,Diversified,7.0
2020-05-11,255.0500030517578,257.3500061035156,248.25,248.25,350982.0,262.26999740600587,312.28499725341794,-1.4937853813635236,0.0253266454342022,-0.0266614505798609,0.0090178514967163,-0.0266614505798609,Diversified,7.0
2020-05-12,252.8999938964844,256.5,250.0500030517578,255.5,165288.0,260.9599967956543,308.94599700927733,-1.5039257724040132,-0.008429755457941,0.0102807677590528,0.0142348999224932,-0.0112692404646442,Diversified,7.0
2020-05-13,257.79998779296875,261.5,252.0500030517578,260.0,213909.0,260.0549964904785,305.7469967651367,-1.4808152409513948,0.0193752234667511,0.0085337948456305,0.0143522590466629,-0.0223040535821459,Diversified,7.0
2020-05-14,264.6499938964844,266.8999938964844,254.0,256.95001220703125,659232.0,259.6324958801269,302.8269967651367,-1.448507592237892,0.0265710101934397,-0.0290949626564696,0.008501795019425,-0.0402418066960168,Diversified,7.0
2020-05-15,258.45001220703125,267.0,256.1000061035156,264.1000061035156,151535.0,258.8349967956543,299.77899688720703,-1.4777494392415316,-0.0234270993101862,0.0218610703409773,0.0330817852162443,-0.0090926910138164,Diversified,7.0
2020-05-18,246.5,260.04998779296875,245.0,259.95001220703125,348361.0,257.23749618530275,296.86799713134764,-1.5341109651544342,-0.0462372282554148,0.0545639440447516,0.0549695245150863,-0.0060851926977687,Diversified,7.0
2020-05-19,253.6499938964844,254.9499969482422,248.0,249.25,380294.0,256.0249961853027,293.984997253418,-1.500388441755112,0.0290060604319852,-0.0173467139852565,0.0051251846364654,-0.0222747645670756,Diversified,7.0
2020-05-20,251.4499969482422,257.95001220703125,250.1999969482422,254.0,128719.0,255.0449966430664,290.7149969482422,-1.5107645972651207,-0.0086733569926282,0.0101411934090525,0.0258501305932685,-0.0049711672903989,Diversified,7.0
2020-05-21,255.1999969482422,257.0,252.0,253.6999969482422,249482.0,254.5549964904785,287.358996887207,-1.493077944020614,0.0149135018711966,-0.0058777430169962,0.0070533035786943,-0.0125391731446266,Diversified,7.0
2020-05-22,256.1499938964844,264.5,245.1999969482422,257.0,852036.0,254.0474967956543,283.9729965209961,-1.4885973395921073,0.0037225586191321,0.0033183920506323,0.0325981116630049,-0.0427483787201155,Diversified,7.0
2020-05-26,287.8999938964844,292.70001220703125,255.0500030517578,256.1499938964844,2587880.0,255.2674964904785,281.4929965209961,-1.3388503421219498,0.1239508130257104,-0.1102813500281484,0.0166725196676202,-0.1141020894100397,Diversified,7.0
2020-05-27,310.1499938964844,316.0,273.95001220703125,287.3999938964844,2612837.0,257.8349967956543,279.73999664306643,-1.2339095328712095,0.0772837807283875,-0.073351605506054,0.0188618610950808,-0.1167176604927976,Diversified,7.0
2020-05-28,313.0,317.3999938964844,303.5,309.95001220703125,1099448.0,260.4974967956543,278.43399688720706,-1.220467647618514,0.0091891219074692,-0.009744369945587,0.0140574884871704,-0.0303514376996805,Diversified,7.0
2020-05-29,318.6499938964844,320.6000061035156,305.0,305.0,907055.0,263.3474967956543,277.74499664306643,-1.1938197855169943,0.0180510987108127,-0.0428369501269115,0.0061196053487599,-0.0428369501269115,Diversified,7.0
2020-06-01,325.70001220703125,332.79998779296875,320.0,320.0,706596.0,266.4049980163574,276.92099700927736,-1.16056879105671,0.0221246459927349,-0.0175008044009775,0.0217991259436134,-0.0175008044009775,Diversified,7.0
2020-06-02,327.54998779296875,328.8999938964844,322.29998779296875,325.79998779296875,282776.0,270.1749977111816,276.7699966430664,-1.1518434906035686,0.0056799985158169,-0.0053426959707478,0.0041215269541359,-0.0160280879122435,Diversified,7.0
2020-06-03,351.75,358.79998779296875,329.29998779296875,334.95001220703125,941416.0,275.64999771118164,277.3219967651367,-1.0377055640919437,0.0738818901203168,-0.0477611593261372,0.0200426092195273,-0.0638237731543176,Diversified,7.0
2020-06-04,357.5,364.75,345.1499938964844,350.70001220703125,453063.0,281.7524978637695,277.98599700927736,-1.0105860291170334,0.0163468372423596,-0.019020944875437,0.0202797202797202,-0.0345454716182255,Diversified,7.0
2020-06-05,366.3500061035156,370.0,358.0,358.0,250450.0,287.9549980163574,278.983996887207,-0.9688454986731267,0.0247552618280157,-0.0227924279088349,0.0099631331668466,-0.0227924279088349,Diversified,7.0
2020-06-08,380.6000061035156,389.9500122070313,369.0,369.0,491051.0,294.5474983215332,280.289997253418,-0.901636216344001,0.0388972287773717,-0.0304782078756999,0.0245664896310395,-0.0304782078756999,Diversified,7.0
2020-06-09,385.7000122070313,387.7999877929688,370.8500061035156,382.0,312981.0,301.0799987792969,282.2129977416992,-0.8775823391446013,0.0133999107244589,-0.0095929792323812,0.0054445826276259,-0.0385014405847221,Diversified,7.0
2020-06-10,388.0,391.0,376.0,380.1000061035156,195700.0,307.83499908447266,284.16499786376954,-0.8667345827283782,0.005963151983864,-0.0203608090115576,0.0077319587628865,-0.0309278350515463,Diversified,7.0
2020-06-11,385.3999938964844,393.0,383.2999877929688,385.1499938964844,139036.0,314.2149993896484,286.0839974975586,-0.8789973577647734,-0.0067010466585454,-0.0006486767098059,0.0197197878149342,-0.0054489001992036,Diversified,7.0
2020-06-12,377.5,384.0,353.0,355.0,132246.0,319.85749969482424,287.74199737548827,-0.9162572118129972,-0.0204981681930339,-0.0596026490066224,0.0172185430463576,-0.0649006622516555,Diversified,7.0
2020-06-15,379.8500061035156,386.2000122070313,378.0,378.0,133061.0,325.92749938964846,289.6529977416992,-0.9051735469929024,0.0062251817311672,-0.004870359546635,0.0167171409806037,-0.004870359546635,Diversified,7.0
2020-06-16,377.8500061035156,392.5,376.0,384.0,145308.0,332.49499969482423,291.50899810791014,-0.914606428723306,-0.0052652361928749,0.0162762837029029,0.0387719826911181,-0.004896138874241,Diversified,7.0
2020-06-17,377.0499877929688,381.8999938964844,368.2000122070313,377.9500122070313,78755.0,338.6649993896484,293.38699798583986,-0.918379667776079,-0.0021172907175438,0.0023870161601933,0.0128630321191753,-0.0234716241147231,Diversified,7.0
2020-06-18,377.75,380.0,373.6000061035156,380.0,65799.0,344.9799995422363,295.37699798583986,-0.9150781015966968,0.0018565501384278,0.0059563203176704,0.0059563203176704,-0.0109860857617057,Diversified,7.0
2020-06-19,382.0499877929688,385.0,375.1000061035156,379.0,251773.0,351.32249908447267,297.4449978637695,-0.8947974634500699,0.0113831576253309,-0.0079832165696116,0.00772153461926,-0.018191288866679,Diversified,7.0
2020-06-22,399.6000061035156,402.8500061035156,380.0,384.8500061035156,760914.0,358.49499969482423,299.80899810791016,-0.8120238399051667,0.0459364451545465,-0.036911911348117,0.0081331330089071,-0.0490490635739336,Diversified,7.0
2020-06-23,411.5499877929688,414.8999938964844,403.1499938964844,407.3999938964844,233223.0,364.67749938964846,302.47199798583983,-0.7556624579266166,0.0299048586259468,-0.0100838148938836,0.0081399737647442,-0.0204106284671061,Diversified,7.0
2020-06-24,412.1499938964844,429.0,406.1000061035156,415.0,351669.0,369.7774993896484,305.1329977416992,-0.752832564620625,0.0014579179232474,0.0069149730576762,0.0408831890162484,-0.0146790922784491,Diversified,7.0
2020-06-25,416.25,420.1499938964844,387.3999938964844,410.0,110148.0,374.9399993896485,307.9399978637695,-0.733495128286427,0.0099478494825487,-0.015015015015015,0.0093693547062687,-0.0693093239724099,Diversified,7.0
2020-06-26,421.4500122070313,427.0,420.0,420.0,141352.0,380.08000030517576,310.90699798583984,-0.7089695782136366,0.0124925218186936,-0.0034405318899811,0.0131687925785191,-0.0034405318899811,Diversified,7.0
2020-06-29,417.1000061035156,422.7999877929688,412.0,421.0,99826.0,384.65,313.7609982299805,-0.729486124764135,-0.0103215232590353,0.0093502609432147,0.0136657434812852,-0.0122272980793242,Diversified,7.0
2020-06-30,417.5,424.0,414.0,415.3999938964844,115880.0,389.1475006103516,316.5419979858398,-0.7275995772049247,0.0009589879900052,-0.0050299547389596,0.015568862275449,-0.0083832335329341,Diversified,7.0
2020-07-01,405.7999877929688,422.7000122070313,403.2000122070313,422.0,69218.0,391.85,319.09999786376954,-0.782781992901527,-0.0280239813342065,0.0399211747026866,0.0416461925146349,-0.0064070371221005,Diversified,7.0
2020-07-02,400.6000061035156,409.0,395.8500061035156,409.0,84072.0,394.00500030517577,321.6909982299805,-0.8073073990399648,-0.0128141494476979,0.0209685316238208,0.0209685316238208,-0.0118572139980761,Diversified,7.0
2020-07-03,393.75,403.9500122070313,391.6000061035156,397.5499877929688,90651.0,395.375,324.2659982299805,-0.8396150477534677,-0.01709936594895,0.0096507626488095,0.0259047929067459,-0.0054603019593253,Diversified,7.0
2020-07-06,393.25,397.1499938964844,390.5499877929688,394.0499877929688,82363.0,396.0074996948242,326.8049984741211,-0.8419732681860687,-0.0012698412698412,0.0020342982656547,0.0099173398512,-0.0068658924527177,Diversified,7.0
2020-07-07,396.7999877929688,399.3999938964844,392.0,394.0,80674.0,396.562498474121,329.47099822998047,-0.8252299606883433,0.0090273052586617,-0.0070564210662971,0.0065524349382595,-0.0120967438020012,Diversified,7.0
2020-07-08,394.9500122070313,405.0,391.0,403.0,69655.0,396.90999908447264,332.1939987182617,-0.8339552611414845,-0.0046622370031491,0.0203822953390591,0.0254462273258535,-0.0100012965817067,Diversified,7.0
2020-07-09,386.0,399.25,383.5,397.8999938964844,85502.0,396.9399993896485,334.71899871826173,-0.8761674644587818,-0.0226611265486926,0.0308289997318247,0.0343264248704662,-0.0064766839378238,Diversified,7.0
2020-07-10,378.4500122070313,390.7000122070313,376.6499938964844,390.7000122070313,74446.0,396.9875,337.0549990844727,-0.9117765354173144,-0.0195595538677946,0.0323688719906782,0.0323688719906782,-0.0047562907979565,Diversified,7.0
2020-07-13,364.6499938964844,381.4500122070313,360.9500122070313,378.4500122070313,185380.0,396.2274993896484,339.05699920654297,-0.976863505717711,-0.0364645735643352,0.0378445592802185,0.0460716264685199,-0.0101466659848716,Diversified,7.0
2020-07-14,360.1000061035156,372.8999938964844,355.20001220703125,368.5499877929688,129446.0,395.3399993896484,341.2159994506836,-0.9983232540806382,-0.0124776850929014,0.0234656527248824,0.0355456472535833,-0.0136073141167228,Diversified,7.0
2020-07-15,351.45001220703125,365.9500122070313,350.0,360.5,88102.0,394.0600006103516,343.3999996948242,-1.0391204387777633,-0.0240210878918947,0.0257504267424455,0.0412576454584339,-0.0041257992791791,Diversified,7.0
2020-07-16,351.0,357.54998779296875,345.0,351.29998779296875,111872.0,392.7225006103516,345.71099975585935,-1.0412428947408452,-0.0012804444199767,0.000854666076834,0.0186609338831018,-0.0170940170940171,Diversified,7.0
