Date_Ticker,Close_STARHEALTH.NS,High_STARHEALTH.NS,Low_STARHEALTH.NS,Open_STARHEALTH.NS,Volume_STARHEALTH.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2022-02-10,788.5499877929688,794.9500122070312,773.0,780.9000244140625,84144.0,797.0524871826171,,2.1103297731545703,0.0176808577643322,-0.0097013042893036,0.0081161936632263,-0.0197197235859337,Financial Services,9.0
2022-02-11,772.3499755859375,810.0,768.0499877929688,781.0999755859375,86601.0,794.5524871826171,,1.9205864850327297,-0.0205440523211123,0.0113290610171403,0.0487473627295702,-0.0055674084662288,Financial Services,9.0
2022-02-14,735.3499755859375,759.9500122070312,728.1500244140625,755.0,1158504.0,789.8574859619141,,1.4872225115499806,-0.0479057437296223,0.0267220032181343,0.0334535084488063,-0.0097911897884241,Financial Services,9.0
2022-02-15,729.3499755859375,744.0,712.1500244140625,743.0,109225.0,783.394985961914,,1.4169472726068322,-0.0081593801580249,0.0187153285404533,0.0200864124281257,-0.0235825759205066,Financial Services,9.0
2022-02-16,735.1500244140625,745.1500244140625,728.0,743.7000122070312,124234.0,777.9699859619141,,1.4848805754865677,0.0079523534959542,0.011630262543735,0.0136026656708205,-0.0097259391642696,Financial Services,9.0
2022-02-17,733.8499755859375,748.8499755859375,730.0,748.8499755859375,102268.0,773.707485961914,,1.4696537018141935,-0.0017684129564726,0.0204401451236997,0.0204401451236997,-0.0052462706466175,Financial Services,9.0
2022-02-18,727.4000244140625,737.1500244140625,725.0,727.0999755859375,52797.0,769.3049865722656,794.0799938964843,1.3941083918516677,-0.0087891958662601,-0.0004124949382104,0.0134039038668631,-0.003299456053766,Financial Services,9.0
2022-02-21,726.0,732.0,708.0,727.0,211196.0,764.7399871826171,790.4629943847656,1.377710550147587,-0.0019246966828056,0.0013774104683195,0.0082644628099173,-0.024793388429752,Financial Services,9.0
2022-02-22,702.9500122070312,718.0,700.0,707.8499755859375,103346.0,760.9199890136719,786.5809948730468,1.1077366501829975,-0.0317492944806732,0.0069705715823547,0.0214097553618595,-0.0041966173352343,Financial Services,9.0
2022-02-23,679.25,714.0,675.0,706.9500122070312,167272.0,756.0574890136719,782.9359948730469,0.8301493133822215,-0.0337150747499399,0.0407802903305576,0.0511593669488406,-0.006256900993743,Financial Services,9.0
2022-02-24,637.2999877929688,668.4500122070312,633.0,657.6500244140625,272531.0,748.4949890136719,779.5249951171875,0.3388081247960352,-0.0617593113095785,0.0319316444545494,0.0488781186422708,-0.0067471957874344,Financial Services,9.0
2022-02-25,661.5,669.0,635.5499877929688,635.5499877929688,1476539.0,741.677490234375,776.0759948730469,0.6222517315087405,0.0379727171984393,-0.0392290433968726,0.0113378684807257,-0.0392290433968726,Financial Services,9.0
2022-02-28,699.2999877929688,703.5,645.75,661.7000122070312,116281.0,738.2424896240234,773.6749951171874,1.0649855938752364,0.0571428386892951,-0.0537680197944878,0.0060060235669197,-0.0765765604572303,Financial Services,9.0
2022-03-02,693.9000244140625,701.9500122070312,686.0,699.0,99662.0,733.5324920654297,771.6189953613281,1.0017383077524218,-0.0077219554885863,0.0073497267711497,0.0116010772585952,-0.0113849605650805,Financial Services,9.0
2022-03-03,686.5999755859375,703.9000244140625,678.0999755859375,703.9000244140625,75147.0,728.9074920654297,769.3859948730469,0.9162361951368992,-0.0105203178718566,0.0251966930429341,0.0251966930429341,-0.0123798431433764,Financial Services,9.0
2022-03-04,652.0499877929688,698.9500122070312,583.5999755859375,686.5999755859375,183244.0,722.6924926757813,766.428994140625,0.511568087197942,-0.0503204034685322,0.052986716417114,0.0719270382517875,-0.1049766329092619,Financial Services,9.0
2022-03-07,620.7999877929688,648.4000244140625,610.5,647.0,296551.0,715.1224914550781,762.8629943847657,0.1455512177023768,-0.0479257734606723,0.042203628740677,0.044458822750973,-0.0165914755082174,Financial Services,9.0
2022-03-08,610.4500122070312,634.8499755859375,604.6500244140625,620.0,405943.0,707.0149932861328,759.3209948730469,0.0243267164761249,-0.0166719970835262,0.0156441765943153,0.0399704527659687,-0.0095011674616883,Financial Services,9.0
2022-03-09,631.9000244140625,638.0,610.5,612.0,443379.0,699.942495727539,756.0349951171875,0.2755608386732205,0.0351380322354004,-0.0314923621541478,0.0096533871661008,-0.0338661553841621,Financial Services,9.0
2022-03-10,635.9000244140625,647.9500122070312,625.9000244140625,645.0,199923.0,692.9949981689454,752.87599609375,0.3224109979686528,0.0063301152800382,0.0143103872252914,0.0189495004408468,-0.0157257424376013,Financial Services,9.0
2022-03-11,636.5499877929688,644.0,630.0,644.0,94736.0,685.3949981689453,749.8389953613281,0.3300237199281416,0.0010221156690552,0.0117037347418098,0.0117037347418098,-0.010289824709099,Financial Services,9.0
2022-03-14,631.4500122070312,641.9500122070312,620.2000122070312,637.5,184707.0,678.35,746.6539953613282,0.2702900527771447,-0.0080119011605357,0.0095811032956083,0.0166283946425158,-0.0178161371169813,Financial Services,9.0
2022-03-15,618.9000244140625,638.5,615.0,637.7999877929688,163014.0,672.5275024414062,743.2789953613282,0.1232978209630654,-0.019874871407642,0.030537991005574,0.0316690496247653,-0.0063015418649479,Financial Services,9.0
2022-03-16,608.7999877929688,630.8499755859375,602.5,630.0,324517.0,666.5000030517579,739.8649951171875,0.0050007398160798,-0.0163193346625828,0.0348226225888832,0.0362187717396393,-0.0103482061749172,Financial Services,9.0
2022-03-17,638.0499877929688,644.0,612.0999755859375,612.5,626413.0,661.6450012207031,737.1539953613282,0.3475925296639288,0.0480453360487695,-0.0400438653425052,0.0093253072970229,-0.0406708137348188,Financial Services,9.0
2022-03-21,655.7999877929688,664.0,644.1500244140625,655.9000244140625,268917.0,657.7425018310547,735.0359948730469,0.5554901115374098,0.0278191369635437,0.0001525413585785,0.0125038309845468,-0.0177645068553798,Financial Services,9.0
2022-03-22,655.0,664.0,643.0,664.0,237440.0,654.1225006103516,732.5279943847656,0.546120222653663,-0.0012198655197616,0.0137404580152671,0.0137404580152671,-0.0183206106870229,Financial Services,9.0
2022-03-23,660.1500244140625,666.7999877929688,648.0499877929688,662.5999755859375,180465.0,650.8300018310547,730.3919946289062,0.6064400886972113,0.0078626326932251,0.0037112036374602,0.0100734123047387,-0.0183292224094568,Financial Services,9.0
2022-03-24,697.4500122070312,705.0,655.0,661.0,435650.0,650.5550018310547,728.4449951171875,1.0433176811517784,0.0565022895001413,-0.0522618274701691,0.010825131064343,-0.0608645945430571,Financial Services,9.0
2022-03-25,709.4000244140625,721.5499877929688,685.0499877929688,707.2999877929688,400776.0,652.0625030517579,726.8799951171875,1.183282675022222,0.017133861922543,-0.0029602996177344,0.0171270974919146,-0.0343248319468355,Financial Services,9.0
2022-03-28,695.0,723.0,690.0,715.0,309369.0,654.9475036621094,724.3789953613282,1.0146218156079865,-0.0202988778100992,0.0287769784172662,0.0402877697841725,-0.0071942446043165,Financial Services,9.0
2022-03-29,688.0,706.9000244140625,682.4500122070312,702.0,416685.0,656.2725036621093,721.6919958496094,0.9326340368409798,-0.0100719424460431,0.0203488372093023,0.027470965718114,-0.0080668427223382,Financial Services,9.0
2022-03-30,700.7000122070312,706.7999877929688,690.9000244140625,697.9000244140625,236800.0,656.3425048828125,719.12099609375,1.081383435579317,0.0184593200683593,-0.0039959865051942,0.0087055451401008,-0.0139859963211663,Financial Services,9.0
2022-03-31,710.4500122070312,714.8499755859375,698.0,702.0,314946.0,657.1700042724609,716.1579968261718,1.1955806988619333,0.0139146565293896,-0.0118938870600917,0.0061932061416083,-0.0175241213218576,Financial Services,9.0
2022-04-01,742.7000122070312,748.0,712.0499877929688,715.9500122070312,352780.0,659.9750061035156,714.1389965820313,1.5733101081813563,0.0453937637354872,-0.0360172338229924,0.0071361083962004,-0.0412683774206249,Financial Services,9.0
2022-04-04,738.2999877929688,749.0,731.9500122070312,749.0,249900.0,664.2875061035156,712.5229968261718,1.5217746470057016,-0.0059243629214267,0.0144927703967829,0.0144927703967829,-0.0086008068412946,Financial Services,9.0
2022-04-05,744.8499755859375,760.2000122070312,738.0,744.2000122070312,239426.0,670.4900054931641,711.11099609375,1.5984916398766325,0.008871715970833,-0.0008726097874877,0.0206082259840563,-0.0091964500375379,Financial Services,9.0
2022-04-06,753.0,757.0,728.0499877929688,735.0,183984.0,677.6175048828125,709.8249963378906,1.6939491253917551,0.0109418334982843,-0.0239043824701195,0.0053120849933598,-0.0331341463572791,Financial Services,9.0
2022-04-07,740.7000122070312,759.75,730.2999877929688,759.75,226386.0,683.057504272461,709.0519970703125,1.5498850285336403,-0.0163346451433847,0.0257188976360434,0.0257188976360434,-0.0140408049718725,Financial Services,9.0
2022-04-08,748.3499755859375,753.0,736.7000122070312,746.5999755859375,131136.0,688.6800018310547,708.4889965820313,1.6394855292601358,0.0103280184323367,-0.0023384780611902,0.0062137029007338,-0.0155675335858528,Financial Services,9.0
2022-04-11,750.2000122070312,757.9500122070312,741.0499877929688,752.0,105763.0,694.3625030517578,707.7219970703125,1.6611541568602923,0.0024721543147579,0.0023993438598772,0.0103305783443006,-0.0121967798789336,Financial Services,9.0
2022-04-12,744.4500122070312,754.0,735.0,749.0,99068.0,700.0125030517578,706.6539978027344,1.5938070528731083,-0.0076646226425456,0.006111878189752,0.0128282458679211,-0.0126939513091218,Financial Services,9.0
2022-04-13,728.75,747.9500122070312,722.7000122070312,745.0,121529.0,705.5050018310546,705.8689978027344,1.4099200346631966,-0.0210894109068334,0.0222984562607204,0.0263465004556175,-0.0083018700418096,Financial Services,9.0
2022-04-18,729.3499755859375,731.6500244140625,711.5999755859375,728.0,105809.0,711.5325012207031,704.6939978027344,1.4169472726068322,0.0008232941144939,-0.0018509297746297,0.0031535598891014,-0.0243367390061817,Financial Services,9.0
2022-04-19,712.5499877929688,733.8499755859375,707.5,729.3499755859375,102024.0,715.2575012207031,703.362998046875,1.220176746541356,-0.0230341925760292,0.0235772760939967,0.0298926224936761,-0.0070872049392779,Financial Services,9.0
2022-04-20,715.9500122070312,723.75,705.2999877929688,715.0,94054.0,718.2650024414063,702.1549987792969,1.2599996678931529,0.0047716293204826,-0.0013269253311452,0.0108945983099071,-0.0148753743033428,Financial Services,9.0
2022-04-21,680.9000244140625,720.0,677.5,720.0,389015.0,719.5600036621094,700.3289990234375,0.8494752900422666,-0.0489559147920418,0.0574239597356225,0.0574239597356225,-0.0049934267765496,Financial Services,9.0
2022-04-22,689.2999877929688,695.0,679.5999755859375,681.9000244140625,349189.0,721.0175018310547,698.6629992675781,0.9478601956366556,0.0123365590802184,-0.0107354758595017,0.0082692765239729,-0.0140722651658375,Financial Services,9.0
2022-04-25,685.25,698.7000122070312,670.0999755859375,680.0,208105.0,720.4075012207031,696.9009997558594,0.90042455232537,-0.0058755082905719,-0.0076614374315943,0.0196278908530189,-0.0221087550734221,Financial Services,9.0
2022-04-26,679.75,695.8499755859375,675.0,695.8499755859375,142757.0,718.925,694.9990002441406,0.8360055832941505,-0.0080262677854797,0.0236851424581647,0.0236851424581647,-0.0069878631849944,Financial Services,9.0
2022-04-27,684.75,688.9000244140625,676.0499877929688,682.0,122528.0,718.4125,692.9230004882812,0.894568282413441,0.0073556454578889,-0.0040160642570281,0.0060606417145856,-0.0127053847492242,Financial Services,9.0
2022-04-28,702.7000122070312,705.5,681.0,681.0,174754.0,719.1475006103516,691.5300012207031,1.1048085152270333,0.0262139645228641,-0.0308809048385756,0.0039846132692877,-0.0308809048385756,Financial Services,9.0
2022-04-29,711.3499755859375,719.7999877929688,692.25,705.0,156928.0,719.6799987792969,691.0500012207032,1.2061215557773868,0.0123096104008004,-0.0089266546761417,0.0118788395263118,-0.0268503215596582,Financial Services,9.0
2022-05-02,701.5499877929688,715.5999755859375,692.8499755859375,705.0,232869.0,719.2349975585937,690.4940014648438,1.091338808478917,-0.0137766052285255,0.0049176997606183,0.0200270658362764,-0.0124011294396867,Financial Services,9.0
2022-05-04,719.5,728.0,699.0,707.0,159340.0,718.0749969482422,690.1810009765625,1.3015790412925097,0.0255862198266168,-0.0173731758165393,0.0118137595552467,-0.0284920083391243,Financial Services,9.0
2022-05-05,730.8499755859375,740.0,720.3499755859375,728.9000244140625,313751.0,717.7024963378906,690.1210009765625,1.4345160823426193,0.0157748097094336,-0.0026680594335543,0.0125197027019487,-0.0143668336194195,Financial Services,9.0
2022-05-06,726.2000122070312,734.9000244140625,694.7000122070312,710.0,215845.0,716.7699981689453,690.0970007324219,1.3800532010876982,-0.0063624047810609,-0.0223079205931118,0.0119801873599403,-0.0433764795793196,Financial Services,9.0
2022-05-09,698.0,717.4500122070312,694.0,711.7000122070312,566614.0,714.0199981689453,689.5370007324219,1.0497594350795605,-0.0388322937661859,0.0196275246519073,0.0278653470014773,-0.0057306590257879,Financial Services,9.0
2022-05-10,697.4000244140625,705.0,685.2999877929688,685.2999877929688,109027.0,711.8549987792969,689.4260009765625,1.042732197135925,-0.0008595638767012,-0.017350209632212,0.0108975843416736,-0.017350209632212,Financial Services,9.0
2022-05-11,685.8499755859375,698.0,674.2000122070312,697.9500122070312,168007.0,708.7299987792969,689.5580004882812,0.9074517902690056,-0.0165615836303261,0.0176423956430944,0.0177152800853896,-0.0169861686864586,Financial Services,9.0
2022-05-12,647.9500122070312,684.9000244140625,626.0499877929688,684.9000244140625,253248.0,703.6174987792969,689.7710009765625,0.4635469598708031,-0.0552598450507014,0.0570260228581107,0.0570260228581107,-0.0337989412786137,Financial Services,9.0
2022-05-13,653.25,665.0,640.3499755859375,660.0,125879.0,699.0574981689454,689.6060009765625,0.5256232779619113,0.0081796244974455,0.010332950631458,0.0179869881362417,-0.0197474541355721,Financial Services,9.0
2022-05-16,674.4500122070312,707.75,641.75,665.3499755859375,238979.0,696.3424987792969,689.1090014648438,0.7739292652030424,0.0324531377068982,-0.0134925294037957,0.0493735446515892,-0.0484839671068069,Financial Services,9.0
2022-05-17,650.2999877929688,679.9500122070312,647.0,679.9500122070312,280290.0,692.3899993896484,688.2370007324218,0.4910711425061903,-0.0358069893646163,0.045594379471989,0.045594379471989,-0.0050745622865048,Financial Services,9.0
2022-05-18,655.7999877929688,663.9500122070312,646.4000244140625,655.0,227737.0,689.5524993896485,687.6210009765625,0.5554901115374098,0.0084576350964825,-0.0012198655197616,0.0124276068401443,-0.0143335827293027,Financial Services,9.0
2022-05-19,652.5,666.7999877929688,642.75,650.0,114755.0,686.3799987792969,687.6300012207031,0.5168388730940178,-0.0050320034376251,-0.0038314176245211,0.0219156901041666,-0.0149425287356321,Financial Services,9.0
2022-05-20,679.4000244140625,689.4500122070312,658.0,658.0,348841.0,686.3049987792969,688.802001953125,0.8319064803064795,0.0412260910560344,-0.0314984157271978,0.0147924454398367,-0.0314984157271978,Financial Services,9.0
2022-05-23,742.2000122070312,748.5,665.2999877929688,679.4000244140625,604996.0,688.95,691.437001953125,1.5674538382694276,0.0924344797413417,-0.0846132939370676,0.0084882615054597,-0.1036109177435742,Financial Services,9.0
2022-05-24,736.4000244140625,752.5,720.0,744.5,421299.0,691.5075012207031,693.527001953125,1.4995212502663904,-0.0078145886520827,0.010999423299018,0.0218630839926274,-0.0222705375751605,Financial Services,9.0
2022-05-25,709.1500244140625,731.2999877929688,700.0499877929688,728.0,260026.0,692.9775024414063,694.992001953125,1.1803545400662576,-0.0370043442376067,0.0265810828978145,0.0312345238896489,-0.0128323151770497,Financial Services,9.0
2022-05-26,663.0,716.5,654.0,709.1500244140625,360769.0,691.8900024414063,695.5210021972656,0.6398205412445276,-0.0650779423609187,0.0696078799608785,0.0806938159879335,-0.0135746606334841,Financial Services,9.0
2022-05-27,663.5499877929688,674.9000244140625,652.0,674.9000244140625,255000.0,689.9325012207031,696.1630017089843,0.6462622951723099,0.0008295441824566,0.017105021219042,0.017105021219042,-0.0174063567258664,Financial Services,9.0
2022-05-30,671.7999877929688,675.7000122070312,656.0,656.0,183619.0,687.9550018310547,697.2210009765626,0.7428907487191391,0.0124331250874411,-0.023518886692564,0.0058053356429419,-0.023518886692564,Financial Services,9.0
2022-05-31,682.7999877929688,685.8499755859375,665.0,675.2000122070312,247428.0,687.0175018310547,698.7010009765625,0.871728686781578,0.0163739211072893,-0.0111306029903472,0.004466883197856,-0.026069109711768,Financial Services,9.0
2022-06-01,709.0499877929688,719.0,685.1500244140625,689.6500244140625,199763.0,686.4950012207031,700.1210009765625,1.1791828571578526,0.0384446404061144,-0.0273605016753356,0.0140328783278063,-0.0337070217761356,Financial Services,9.0
2022-06-02,718.5,725.0,675.2000122070312,712.7999877929688,292912.0,685.8775024414062,701.3750012207031,1.2898665014686512,0.0133277094277173,-0.0079332111440936,0.0090466249130132,-0.0602644228155445,Financial Services,9.0
2022-06-03,708.7999877929688,722.5999755859375,700.2999877929688,718.1500244140625,188058.0,685.0075012207031,702.4510009765625,1.1762547222018882,-0.0135003649367171,0.0131913611485907,0.0194695090725645,-0.0119920995293283,Financial Services,9.0
2022-06-06,702.4500122070312,708.0,693.6500244140625,708.0,201095.0,685.2300018310547,703.2970007324219,1.1018803802710686,-0.0089587693218079,0.0079009006997254,0.0079009006997254,-0.0125275644388133,Financial Services,9.0
2022-06-07,700.0999755859375,708.9000244140625,696.75,702.4000244140625,176961.0,685.3649993896485,703.35,1.0743554827589832,-0.0033454859139515,0.0032853148240721,0.012569703092419,-0.0047849960045117,Financial Services,9.0
2022-06-08,700.8499755859375,715.3499755859375,691.0,705.0,205415.0,686.1149993896485,703.1789990234375,1.0831398876268767,0.0010712755694246,0.0059214162212004,0.0206891638797268,-0.0140543282143978,Financial Services,9.0
2022-06-09,700.7000122070312,704.4000244140625,684.4000244140625,700.0,198341.0,688.7524993896484,703.2929992675781,1.081383435579317,-0.0002139735808378,-0.0009990184027918,0.0052804511810655,-0.0232624340074261,Financial Services,9.0
2022-06-10,687.9000244140625,702.0999755859375,682.0,699.7999877929688,170056.0,690.4850006103516,703.2909997558594,0.9314630688092732,-0.01826742909944,0.0172989721711993,0.0206424635381721,-0.008576863213645,Financial Services,9.0
2022-06-13,685.4000244140625,699.4500122070312,667.4500122070312,685.0,441718.0,691.0325012207031,702.985,0.902181719249628,-0.0036342490351405,-0.000583636416419,0.0204989601583103,-0.0261891035419445,Financial Services,9.0
2022-06-14,703.0999755859375,725.0,672.2000122070312,677.6500244140625,706583.0,693.6725006103516,702.8379992675781,1.1094931022305574,0.0258242639938719,-0.0361967743643654,0.031147809948097,-0.0439481787112214,Financial Services,9.0
