Date_Ticker,Close_SUMICHEM.NS,High_SUMICHEM.NS,Low_SUMICHEM.NS,Open_SUMICHEM.NS,Volume_SUMICHEM.NS,MA_20_Unnamed: 6_level_1,MA_50_Unnamed: 7_level_1,Normalised Close_Unnamed: 8_level_1,Return Ratio_Unnamed: 9_level_1,Percentage Change Open_Unnamed: 10_level_1,Percentage Change High_Unnamed: 11_level_1,Percentage Change Low_Unnamed: 12_level_1,Sector_Unnamed: 13_level_1,Sector Encoded_Unnamed: 14_level_1
2020-02-10,262.3971862792969,273.5433599838055,252.1758151766992,256.9944734367425,1589010.0,,,-1.4004290360397034,0.0506723792642093,-0.0205898276546444,0.04247825162517,-0.0389538136728266,Chemicals,2.0
2020-02-11,265.12286376953125,274.41943089232984,260.8882904273861,267.6538755137363,1289501.0,,,-1.370016452114641,0.0103876018218166,0.0095465615760896,0.0350651278830482,-0.015972116783659,Chemicals,2.0
2020-02-12,256.3616943359375,269.1140758915632,253.5873166004844,267.2158096231592,398669.0,,,-1.4677718915000797,-0.0330456955278279,0.0423390683047928,0.0497437091319692,-0.0108221227927193,Chemicals,2.0
2020-02-13,257.1404724121094,261.5697507951945,253.48998294087625,257.9679226338074,323842.0,,,-1.459082435874668,0.0030378098342233,0.0032178918158471,0.0172251312348314,-0.0141964796011676,Chemicals,2.0
2020-02-14,250.22886657714844,254.5607925203496,233.63132009515832,233.63132009515832,756324.0,,,-1.536200801222663,-0.0268787164079093,-0.0663294635388236,0.0173118553524902,-0.0663294635388236,Chemicals,2.0
2020-02-17,247.7952423095703,256.75110734868184,245.3129063577927,254.1714339178208,304146.0,,,-1.563354711597226,-0.009725593617025,0.0257316950431385,0.0361421993240813,-0.0100176901244795,Chemicals,2.0
2020-02-18,240.68893432617188,247.21113908031148,238.4986406872077,246.28635140352472,185817.0,,,-1.642645525978887,-0.028678145379888,0.0232558139534884,0.0270980665247408,-0.0091001011122345,Chemicals,2.0
2020-02-19,246.28636169433597,253.1006088558393,237.52518677240303,242.87923811358428,834919.0,,,-1.5801905105896332,0.0232558567091358,-0.0138339920948615,0.0276679841897233,-0.0355731225296441,Chemicals,2.0
2020-02-20,243.02525329589844,248.03860122313887,241.90577576810117,247.16247481305916,443645.0,,,-1.6165773293572778,-0.0132411245836049,0.0170238337829171,0.0206289176093825,-0.0046064246929691,Chemicals,2.0
2020-02-24,233.4366455078125,243.31729812235264,231.87909733081727,243.31729812235264,434167.0,236.7245071411133,,-1.7235651663719187,-0.0394551910060606,0.042326913124741,0.042326913124741,-0.0066722522233257,Chemicals,2.0
2020-02-25,233.63131713867188,240.34821156485705,231.6843894958496,237.1357928373036,366231.0,238.6373634338379,,-1.7213930578475054,0.0008339377497303,0.0150000254313151,0.028749974568685,-0.0083333333333333,Chemicals,2.0
2020-02-26,235.4322509765625,237.7198822372021,231.68440900695663,231.68440900695663,271434.0,240.15353469848637,,-1.7012985853045988,0.0077084436279648,-0.0159189828668756,0.0097167284904706,-0.0159189828668756,Chemicals,2.0
2020-02-27,252.66256713867188,260.5963224364853,230.8083183517372,237.2331717840189,1407584.0,242.02015228271483,,-1.5090460395749674,0.0731858787003003,-0.0610671993456974,0.0314005964067445,-0.0864957917368905,Chemicals,2.0
2020-02-28,250.0828857421875,253.10062996408095,235.57827865887535,246.8217903838252,932068.0,243.21994705200197,,-1.537829627234033,-0.0102099864879016,-0.013040058093876,0.0120669761664717,-0.0579991991065915,Chemicals,2.0
2020-03-02,249.01206970214844,258.8440462237016,245.41025622684916,251.10502600881773,728983.0,244.53899154663085,,-1.549777586155318,-0.0042818445447041,0.0084050395997781,0.0394839355912084,-0.0144644132294774,Chemicals,2.0
2020-03-03,240.98101806640625,252.90593730632943,239.66683571451577,252.12717798330897,299516.0,245.40781021118164,,-1.6393865119191349,-0.0322516560958205,0.0462532692671719,0.0494848902855789,-0.0054534683371962,Chemicals,2.0
2020-03-04,236.4543609619141,242.39249633167145,228.9586923593812,241.71107461396468,255556.0,246.0502960205078,,-1.689894079150983,-0.0187842890731119,0.022231409184698,0.0251132410736709,-0.0317002764171483,Chemicals,2.0
2020-03-05,232.3658142089844,239.47210316808136,230.80828098688545,236.5517116660316,233234.0,245.9359130859375,,-1.7355132955478298,-0.017291060889286,0.0180142568359154,0.0305823340808031,-0.0067029361758789,Chemicals,2.0
2020-03-06,224.967529296875,230.27290495996505,223.99406532735824,227.595879043794,211518.0,245.3907745361328,,-1.818061932206858,-0.0318389559036232,0.0116832404886775,0.0235828507326001,-0.0043271309977901,Chemicals,2.0
2020-03-09,211.67971801757807,225.6489306557633,209.3920868088547,219.02937329215763,353113.0,243.48765258789064,,-1.9663247685695189,-0.0590654630062715,0.03472063995271,0.0659922111055777,-0.0108070401366154,Chemicals,2.0
2020-03-11,215.91429138183597,222.43649640183588,209.5867761669041,209.5867761669041,194318.0,241.1635078430176,,-1.9190762153974228,0.0200046249301322,-0.0293056803902891,0.0302073798740152,-0.0293056803902891,Chemicals,2.0
2020-03-12,197.9052276611328,215.4275790847748,187.44049000534665,206.03364288143797,735396.0,237.8026260375977,,-2.120017876243213,-0.0834083913827399,0.0410722612857057,0.088539103442204,-0.0528775201113164,Chemicals,2.0
2020-03-13,214.40542602539065,218.9807034283686,173.51994183439672,188.85199840601945,613983.0,235.7048126220703,,-1.9359118441352037,0.0833742421019348,-0.119182746878547,0.0213393732042777,-0.1906923950056753,Chemicals,2.0
2020-03-16,200.0955047607422,214.0647026140965,198.87867490310435,208.36994779267948,214133.0,232.852564239502,,-2.09557918665148,-0.066742346637038,0.0413524683716968,0.069812652063611,-0.0060812453487789,Chemicals,2.0
2020-03-17,207.2017822265625,210.17083502595517,199.51140905465505,206.3743320292332,563388.0,230.70121002197263,,-2.016288712779072,0.035514428344192,-0.0039934511587574,0.0143292821494467,-0.037115381389425,Chemicals,2.0
2020-03-18,192.64849853515625,210.75493289139644,189.8254591862462,207.44516159585496,639916.0,227.943872833252,,-2.178671446332804,-0.0702372515092226,0.0768065319647353,0.0939868957916427,-0.0146538351992131,Chemicals,2.0
2020-03-19,185.83425903320312,193.2325908721265,164.51540482312035,189.8254671036004,309729.0,225.2011390686035,,-2.254703416909339,-0.035371360554412,0.0214772458596246,0.039811452836592,-0.114719720254992,Chemicals,2.0
2020-03-20,193.1352386474609,195.4715610023985,186.51569577650667,190.0688331955889,1179726.0,222.54358291625977,,-2.173240494003265,0.0392875869726116,-0.0158769858537792,0.0120968207112226,-0.0342741330754106,Chemicals,2.0
2020-03-23,155.2187957763672,184.90944088008533,154.5373741054182,166.46230533560006,174755.0,218.1532600402832,,-2.5963048532638378,-0.196320687703731,0.0724365209960271,0.1912825373706363,-0.0043900718823431,Chemicals,2.0
2020-03-24,157.3604278564453,184.95813437438585,147.9178313354763,165.48885707181893,106611.0,214.34944915771484,,-2.5724089354212683,0.0137975048019551,0.051654849482164,0.1753789494212421,-0.0600061695916535,Chemicals,2.0
2020-03-25,162.61712646484375,167.33841685779197,147.04170607630684,147.96649369110054,118310.0,210.79873962402343,,-2.5137557058409303,0.0334054671813294,-0.0900928032135074,0.0290331682497717,-0.095779704924894,Chemicals,2.0
2020-03-26,157.79849243164062,179.99345582289894,151.4709775507919,162.61713540858804,252059.0,206.91705169677732,,-2.5675210953501457,-0.0296317745735401,0.030536685761018,0.1406538367334107,-0.0400987029935653,Chemicals,2.0
2020-03-27,164.02865600585938,168.40924325824136,150.88689424871336,167.4357794243787,197725.0,202.48535614013676,,-2.498006131365356,0.0394817686671987,0.0207715133531156,0.0267062314540058,-0.0801186943620179,Chemicals,2.0
2020-03-30,171.03759765625,179.89612474581517,152.10372850297554,152.10372850297554,197986.0,198.53309173583983,,-2.4198017117551545,0.0427299828033722,-0.1107000414688214,0.0517928643231353,-0.1107000414688214,Chemicals,2.0
2020-03-31,179.7987823486328,187.9272119903316,172.83852128946077,179.6040925361719,225747.0,195.07242736816409,,-2.322046102115089,0.051223735672381,-0.0010828205281357,0.0452084799213912,-0.0387113915247544,Chemicals,2.0
2020-04-01,187.24575805664065,196.1529454181987,180.28548333915197,185.2014782422447,184046.0,192.3856643676758,,-2.238954182943018,0.0414183878818934,-0.0109176295132814,0.047569501461623,-0.0371718686165549,Chemicals,2.0
2020-04-03,184.37403869628903,192.453791247287,182.18374513538544,192.453791247287,65935.0,189.78164825439453,,-2.270996273897957,-0.0153366324030843,0.043822615201847,0.043822615201847,-0.0118796202349917,Chemicals,2.0
2020-04-07,202.13975524902344,207.25044027792072,184.56874527087032,189.8254439304702,566380.0,188.27034530639648,,-2.072769833834996,0.0963569311512399,-0.0609197893971069,0.0252829287470008,-0.0869250581435934,Chemicals,2.0
2020-04-08,213.57797241210935,226.81708731268515,198.58663438535524,203.45395385558453,541973.0,187.7008674621582,,-1.945144412019032,0.0565856881987156,-0.0474019789690204,0.0619872674651589,-0.0701914053094745,Chemicals,2.0
2020-04-09,212.89654541015625,225.3568859176306,210.6575755382548,221.94976237243964,280454.0,187.7617088317871,217.13987701416016,-1.952747643127611,-0.0031905303447598,0.0425240200344345,0.0585276782367174,-0.0105167036298684,Chemicals,2.0
2020-04-13,204.28140258789065,218.98069836634036,203.0158965642662,210.2681995501984,125399.0,187.18006439208983,217.3180212402344,-2.0488737457378,-0.0404663345084726,0.0293066176679104,0.0719561134407495,-0.006194915482235,Chemicals,2.0
2020-04-15,200.58224487304688,215.13552759234085,197.56450076164728,211.24167188931204,169897.0,187.31391525268555,217.22748962402343,-2.0901482343219406,-0.0181081472321114,0.0531424255572159,0.0725551891619573,-0.0150449214152009,Chemicals,2.0
2020-04-16,205.83892822265625,209.29472786279456,200.63090553467725,202.48048090912215,109519.0,186.88559036254884,217.03766387939453,-2.031495174996229,0.0262071219361237,-0.0163158997305953,0.0167888536438558,-0.0253014467814635,Chemicals,2.0
2020-04-17,221.65771484375,225.8436123538428,209.2947269658457,212.215118504904,1185388.0,187.9637008666992,216.94907836914064,-1.854992203742172,0.0768503157186212,-0.0425998993335388,0.0188845108010047,-0.0557751300766551,Chemicals,2.0
2020-04-20,216.060302734375,225.45423798170947,215.135515029684,224.3834217843537,198729.0,188.40662689208983,216.81766082763676,-1.9174470488767996,-0.0252525030013988,0.0385222039617854,0.0434783027166421,-0.0042802296071385,Chemicals,2.0
2020-04-21,209.48941040039065,214.1620396917129,207.0070746968245,212.21511205815187,115052.0,189.2486724853516,216.5353561401367,-1.990763798670505,-0.0304123073550565,0.0130111667818992,0.0223048472110911,-0.0118494567282504,Chemicals,2.0
2020-04-22,221.5603790283203,223.701996535536,204.4274092628356,209.4894183309489,358737.0,191.03497848510744,216.4944708251953,-1.8560782580043784,0.0576209012420189,-0.054481585337189,0.0096660671759456,-0.0773286714918227,Chemicals,2.0
2020-04-23,218.44528198242188,225.45423358501128,217.08243853407367,225.45423358501128,374473.0,192.30048065185548,216.17030700683597,-1.8908359102514,-0.0140598109624115,0.0320856167685663,0.0320856167685663,-0.0062388321504598,Chemicals,2.0
2020-04-24,209.927490234375,217.6178641816667,205.44956507571217,217.6178641816667,124698.0,195.03591537475583,215.65145080566407,-1.985875788344756,-0.0389927933931404,0.036633477295926,0.036633477295926,-0.0213308183395296,Chemicals,2.0
2020-04-27,217.2771453857422,220.927635109474,213.23727603303124,214.1620637922672,163172.0,198.0317512512207,215.0021505737305,-1.903869753180265,0.0350104464315827,-0.0143369040859988,0.0168010754985341,-0.0185931628728773,Chemicals,2.0
2020-04-28,228.32595825195312,235.2862191202941,218.15326357750084,222.8745545292261,770193.0,201.31719284057615,214.3207260131836,-1.7805892294316334,0.0508512427600034,-0.0238755320002271,0.0304838789318053,-0.0445533865370967,Chemicals,2.0
2020-04-29,236.5517120361328,241.41903121383103,230.71092902289496,233.33927840807613,723475.0,205.2548538208008,213.74930297851563,-1.6888078546341505,0.03602636269286,-0.0135802594722543,0.0205761316872428,-0.0246913580246913,Chemicals,2.0
2020-04-30,236.69772338867188,240.93229697400915,231.68439062551184,240.44556506093036,444531.0,208.8883071899414,213.3560235595703,-1.6871786881135271,0.0006172491895419,0.0158338729186011,0.017890216790906,-0.0211803167828861,Chemicals,2.0
2020-05-04,219.71078491210935,231.1003088275974,217.71518107664625,226.8170738888448,227130.0,211.3219665527344,212.6074298095703,-1.8767156725510756,-0.0717663787947336,0.0323438331876977,0.0518387111494966,-0.0090828669892624,Chemicals,2.0
2020-05-05,215.18418884277344,225.74626279274452,214.16204882080729,222.9232235452949,188799.0,213.09123687744145,211.9065362548828,-1.927222558764418,-0.0206025210421359,0.0359646995633866,0.0490838755708413,-0.0047500702884494,Chemicals,2.0
2020-05-06,215.4275665283203,220.2948860845233,214.16206047293144,217.66653649494975,123333.0,214.50032730102535,211.25918273925785,-1.9245069974723352,0.0011310202987297,0.0103931451425234,0.0225937638095314,-0.0058743923806171,Chemicals,2.0
2020-05-07,215.0381622314453,218.6886517318923,214.16205069288995,217.47182189841,85737.0,216.0335334777832,210.7461672973633,-1.928851895539668,-0.0018075880591809,0.0113173384747646,0.0169760077121472,-0.0040742142206945,Chemicals,2.0
2020-05-08,223.4099578857422,230.61358457318588,215.33020480406572,218.8346806732372,715704.0,217.09704360961916,210.2886392211914,-1.8354410137123085,0.0389316741150639,-0.0204792895348243,0.0322439821197577,-0.0361655906394675,Chemicals,2.0
2020-05-11,223.11790466308597,227.69318164815283,220.9762872289992,226.5250280344582,166538.0,217.574040222168,209.8904922485352,-1.838699687262808,-0.0013072524851627,0.0152705063115266,0.0205060951606537,-0.0095985906524204,Chemicals,2.0
2020-05-12,221.2196502685547,223.2639302059873,215.1355014712897,220.6842422036196,111903.0,217.99019546508788,209.64615234375,-1.8598800438132943,-0.0085078532688699,-0.0024202554532797,0.0092409509505637,-0.0275027502750275,Chemicals,2.0
2020-05-13,225.2108612060547,228.7639982155099,221.17097743162356,228.7639982155099,175776.0,219.0366683959961,209.47774322509767,-1.8153468816786549,0.0180418463398471,0.015776934515624,0.015776934515624,-0.0179382279912997,Chemicals,2.0
2020-05-14,231.8791046142578,235.2862283613091,220.78162177970017,221.07366392879496,327433.0,220.60151138305665,209.40668029785155,-1.740943907368116,0.0296088890761892,-0.046599458383446,0.014693535032918,-0.0478589170551561,Chemicals,2.0
2020-05-15,225.4055633544922,234.2640757096737,223.89669137661292,232.65786625656736,133943.0,221.57984313964843,208.861540222168,-1.8131744326449888,-0.0279177430434479,0.0321744627512567,0.039300327034297,-0.0066940316619703,Chemicals,2.0
2020-05-18,221.80374145507807,227.6445244837424,217.3258018582171,227.6445244837424,179445.0,221.58714447021484,208.29595733642577,-1.8533628669669224,-0.0159792945915426,0.026333113185321,0.026333113185321,-0.0201887468961742,Chemicals,2.0
2020-05-19,216.595703125,222.87454188526343,215.52488696575165,221.94975421348315,110974.0,221.6139144897461,207.6476300048828,-1.9114731545434704,-0.0234803898974486,0.0247191011235954,0.0289887503291783,-0.00494384765625,Chemicals,2.0
2020-05-20,217.2771453857422,220.8302976291696,214.1620637922672,215.62225968175989,93708.0,222.00330123901367,207.17355255126952,-1.903869753180265,0.0031461485657862,-0.0076164738865852,0.0163530878368238,-0.0143369040859988,Chemicals,2.0
2020-05-21,217.0337677001953,221.41435513244187,216.1089799908304,217.0824438646629,36269.0,221.77697067260743,206.7851406860352,-1.906585314472348,-0.0011201255664271,0.0002242792215396,0.020183898011197,-0.0042610314476152,Chemicals,2.0
2020-05-22,215.67092895507807,220.00284031799717,213.1885930515105,217.0337724668233,120960.0,221.63825302124025,206.45124298095703,-1.921791606434879,-0.006279385735955,0.0063190876876553,0.0200857453710012,-0.0115098308130562,Chemicals,2.0
2020-05-26,229.9321746826172,234.6048044643005,219.02938176127645,219.02938176127645,599357.0,222.63848724365235,206.55053588867187,-1.7626673761770195,0.0661250257354319,-0.0474174305374627,0.0203217744020953,-0.0474174305374627,Chemicals,2.0
2020-05-27,239.27740478515625,243.3659497705253,230.9056101714987,233.09590371943335,1328007.0,223.73850021362304,207.10248962402343,-1.6583951004544613,0.0406434206758518,-0.0258340359018568,0.0170870500248032,-0.03498781935208,Chemicals,2.0
2020-05-28,239.7154998779297,242.29517342744933,235.7242917049071,241.3703856372752,267676.0,224.30797729492187,207.5785137939453,-1.653506919874086,0.0018309087444625,0.0069035409065671,0.0107613965339465,-0.0166497709787436,Chemicals,2.0
2020-05-29,253.0519561767578,255.77764325123076,238.49865878801725,240.4455866148582,888724.0,225.13298950195312,208.68144836425785,-1.5047013117622614,0.0556345180249898,-0.0498173171721858,0.010771254708535,-0.0575111040776741,Chemicals,2.0
2020-06-01,253.10060119628903,260.7909596757014,248.52532406851665,254.074065047044,371822.0,225.953133392334,209.45535186767577,-1.504158540013098,0.0001922333273617,0.0038461538461538,0.0303845919095553,-0.0180769113393931,Chemicals,2.0
2020-06-02,262.6405334472656,264.7821657889563,253.24661328637836,254.6094567275638,584132.0,228.0996208190918,210.70625244140624,-1.3977138152568735,0.0376922544074796,-0.0305782074620798,0.0081542339012981,-0.0357672139847882,Chemicals,2.0
2020-06-03,265.1716003417969,272.47258069100803,262.9326449178115,264.1007839490262,466984.0,230.59899139404297,211.8656488037109,-1.3694726588377186,0.0096370002806114,-0.0040382016452381,0.0275330402644946,-0.0084434208682205,Chemicals,2.0
2020-06-04,261.6184387207031,268.6760524164244,251.73778548824575,262.83526866824127,353166.0,232.9085350036621,213.24504760742187,-1.4091181511558624,-0.0133994802479369,0.0046511627906975,0.0269767441860464,-0.0377674191497093,Chemicals,2.0
2020-06-05,269.0167541503906,272.52123012469764,262.9326047879689,263.8087163546055,539361.0,235.6074645996094,214.90869750976563,-1.3265691739875811,0.0282790290541629,-0.0193595295290553,0.0130269803654974,-0.0226162470127063,Chemicals,2.0
2020-06-08,260.3042297363281,277.1451723075332,258.01658372804843,269.74684104379776,596347.0,237.45217819213863,216.25207733154295,-1.4237818416238563,-0.0323865494607516,0.0362752895603517,0.0646971529746707,-0.0087883551127729,Chemicals,2.0
2020-06-09,256.9944763183594,264.7335264087782,253.10062061656603,261.86179594560105,223993.0,239.14600677490236,218.2875909423828,-1.460711432140665,-0.0127149429009329,0.018939393939394,0.0301136826023911,-0.0151515151515152,Chemicals,2.0
2020-06-10,260.7909851074219,266.53441644541016,257.23784764722456,257.23784764722456,290124.0,241.1245735168457,220.35620208740235,-1.418350719039691,0.0147727252486137,-0.0136244642763773,0.0220231206827279,-0.0136244642763773,Chemicals,2.0
2020-06-11,273.10528564453125,275.34427044232456,260.88832556551887,262.7379010365581,546677.0,243.51929473876956,222.5659652709961,-1.2809501278453612,0.0472190422227862,-0.0379611276416931,0.0081982477655431,-0.044733517515709,Chemicals,2.0
2020-06-12,273.49468994140625,281.0876963492961,263.078614505272,265.5609355249929,591660.0,245.6000740051269,224.8798892211914,-1.2766052297780288,0.0014258394741647,-0.0290088060507247,0.0277629024882224,-0.0380851103118886,Chemicals,2.0
2020-06-15,289.1187744140625,291.06570218789454,275.490279997238,275.490279997238,1187824.0,248.78573455810547,227.38169158935543,-1.102274707557638,0.057127560597259,-0.047138047138047,0.0067340067340067,-0.047138047138047,Chemicals,2.0
2020-06-16,292.47723388671875,300.80033815648846,287.8045894499231,296.80913031706723,1159434.0,252.3194091796875,229.81048431396485,-1.0648016642731604,0.0116161929624342,0.0148110551128444,0.0284572722436009,-0.0159760962407262,Chemicals,2.0
2020-06-17,293.1586608886719,296.8091506798502,286.63647028642384,292.0391832942629,257933.0,256.1475570678711,232.07768188476564,-1.0571984331645816,0.0023298463025571,-0.0038186748125242,0.0124522665648434,-0.0222479887937707,Chemicals,2.0
2020-06-18,294.8135070800781,297.39318011497426,291.0656656444429,294.3754365028618,183776.0,260.0243751525879,234.2290368652344,-1.0387339784154304,0.0056448824891947,-0.0014859243782793,0.0087501860428511,-0.012712583872954,Chemicals,2.0
2020-06-19,288.2426452636719,306.5437533375285,277.7779091180697,296.90646738685126,1754066.0,263.5848190307617,236.30640899658204,-1.112050387699883,-0.0222881979916254,0.0300573918035413,0.0634920209572584,-0.0363053015143871,Chemicals,2.0
2020-06-22,287.26922607421875,295.93304954364794,282.30455384098,285.27360709309886,429532.0,267.16473388671875,238.00899841308595,-1.1229116113404554,-0.0033770824874393,-0.0069468596006322,0.0301592467380784,-0.0172822975195962,Chemicals,2.0
2020-06-23,287.4638671875,294.37546656420693,285.7603054253139,291.45507497188794,232163.0,270.0413185119629,239.4867163085937,-1.1207398433252949,0.0006775564370092,0.0138842068167985,0.024043367412847,-0.0059261770143617,Chemicals,2.0
2020-06-24,278.4593505859375,291.84447987784216,277.43722532311506,288.53470839448727,190828.0,272.00041580200195,240.79797241210937,-1.2212105034935636,-0.0313239945237682,0.036182508460747,0.0480685215408982,-0.0036706444250181,Chemicals,2.0
2020-06-25,302.5526123046875,308.58810124688074,274.8088871137219,277.5832655743714,740217.0,275.1422714233398,242.76339660644533,-0.9523825344197276,0.086523442894098,-0.0825289411322965,0.0199485600081852,-0.0916988453004203,Chemicals,2.0
2020-06-26,284.1540832519531,296.85780393366605,278.0699343740518,282.3045079346228,3009539.0,276.69737777709963,244.43483337402344,-1.157669774351356,-0.0608110070925648,-0.0065090576780146,0.0447071551333253,-0.0214114427224565,Chemicals,2.0
2020-06-29,271.7911682128906,280.0656124421283,267.9459734232567,279.38417574014414,2048648.0,277.6319061279297,245.75387817382813,-1.2956127967855964,-0.0435077859785691,0.0279369178078148,0.030444124743437,-0.0141476075728186,Chemicals,2.0
2020-06-30,266.534423828125,277.3398798660788,264.3928209129554,275.4416429440714,1433608.0,277.8266006469727,246.65141235351564,-1.354266537129814,-0.019341115531201,0.033418644346256,0.0405405646398668,-0.0080349955717187,Chemicals,2.0
2020-07-01,269.50347900390625,273.20262983576333,260.2555722165038,268.38400149224634,729424.0,278.04319458007814,247.72027587890625,-1.321138391912669,0.0111394810964299,-0.0041538518010881,0.0137257999248443,-0.0343146100435622,Chemicals,2.0
2020-07-02,264.4901428222656,272.034487742319,262.9812560135993,269.6494894006177,676314.0,278.18677978515626,248.82029052734376,-1.3770762304555504,-0.0186021204630458,0.0195067631757419,0.028524106189935,-0.005704888630501,Chemicals,2.0
2020-07-03,270.4769287109375,272.4238563536899,265.268891325023,266.5343824097088,548437.0,278.2597885131836,249.7986215209961,-1.3102768277628434,0.0226351947365196,-0.01457627576599,0.0071981283284725,-0.0192550152456086,Chemicals,2.0
2020-07-06,268.2380065917969,273.8841158958769,267.7026132484061,272.5212721699835,482198.0,278.656477355957,250.7944760131836,-1.3352582891037403,-0.0082776824249338,0.015968153180861,0.0210488788513563,-0.0019959637718509,Chemicals,2.0
2020-07-07,272.6672058105469,277.24246766952126,268.2866188794134,268.2866188794134,909320.0,279.4401138305664,252.04927032470704,-1.28583813817111,0.016512198532292,-0.0160656904746262,0.0167796557909254,-0.0160656904746262,Chemicals,2.0
2020-07-08,268.2380065917969,277.1452263988196,267.21588122431814,275.4903256338143,580914.0,279.81246490478514,253.06848754882813,-1.3352582891037403,-0.0162439747955149,0.0270368809184222,0.0332064047157107,-0.0038105165649929,Chemicals,2.0
2020-07-09,267.8485717773437,270.9636679733693,266.0963487344288,269.50347220168715,199987.0,279.5496292114258,253.85893981933597,-1.3396035276803255,-0.0014518256357525,0.0061784926212675,0.0116300646120863,-0.006541842023976,Chemicals,2.0
2020-07-10,266.14508056640625,271.59648550007586,264.344166029243,267.2645583464481,244409.0,279.1821487426758,254.4508071899414,-1.3586107541786403,-0.0063599040294811,0.0042062689179129,0.0204828318527172,-0.0067666647579228,Chemicals,2.0
2020-07-13,267.2644958496094,270.62295811216285,265.8529910510185,266.72910259975765,275424.0,278.0894348144531,255.06214263916016,-1.3461205342720717,0.004206034095467,-0.0020032337185295,0.0125660621395939,-0.005281303055626,Chemicals,2.0
2020-07-14,263.9060974121094,268.8707697738017,262.00783072130343,265.46364575998047,248843.0,276.66087799072267,255.94604888916012,-1.383592896538043,-0.0125658233310188,0.0059019036056557,0.018812268493894,-0.0071929626083692,Chemicals,2.0
2020-07-15,261.1316833496094,267.7025644776984,259.5741352147326,265.4149184397006,209049.0,275.05952911376954,256.86499877929685,-1.414549273740028,-0.0105128835207151,0.0164025867529706,0.0251630941286113,-0.0059646080280173,Chemicals,2.0
2020-07-16,258.1139831542969,261.1317276068705,255.6316617460793,261.1317276068705,215055.0,273.2245529174805,257.7187271118164,-1.4482201907063368,-0.0115562391993327,0.0116915186682067,0.0116915186682067,-0.0096171519957276,Chemicals,2.0
2020-07-17,257.38385009765625,263.2733245374307,253.2466285085237,257.9679343812036,391635.0,271.6816131591797,258.5656408691406,-1.456366874582585,-0.0028287233714268,0.0022693120929138,0.022882066755703,-0.0160741304769618,Chemicals,2.0
2020-07-20,261.7157897949219,262.8352673997015,257.0431449942698,258.8927502718108,239962.0,270.40394134521483,259.3317575073242,-1.408031926639029,0.0168306585499517,-0.0107866610773585,0.0042774553482494,-0.0178538895353371,Chemicals,2.0
2020-07-21,259.476806640625,264.7821971054382,258.94141334575943,263.90608548303885,195293.0,269.0045883178711,260.058935546875,-1.433014068998432,-0.0085550174716295,0.0170700375873995,0.0204464920526061,-0.0020633570367893,Chemicals,2.0
